factset_fund_id,fsym_id,adj_holding,reported_holding
04CYT8-E,HKM5XZ-S,1450,1450
04CYT8-E,HKM5XZ-S,1450,1450
04D3NN-E,HKM5XZ-S,1450,1450
04D3NN-E,HKM5XZ-S,1450,1450
04D3NN-E,HKM5XZ-S,1450,1450
04D3NN-E,HKM5XZ-S,1450,1450
04D3NN-E,HKM5XZ-S,1450,1450
04CQ41-E,HKM5XZ-S,1450,1450
04C7SR-E,HKM5XZ-S,1450,1450
04CF5K-E,HKM5XZ-S,1450,1450
04CF5K-E,HKM5XZ-S,1450,1450
04CF5K-E,HKM5XZ-S,1450,1450
04FCXQ-E,HKM5XZ-S,1450,1450
04DM2G-E,HKM5XZ-S,1450,1450
04FCXS-E,HKM5XZ-S,1450,1450
04BD60-E,HKM5XZ-S,1450,1450
04CF5K-E,HKM5XZ-S,1450,1450
04CY8T-E,HKM5XZ-S,1451,1451
04J9CS-E,HKM5XZ-S,1451,1451
04JLFY-E,HKM5XZ-S,1451,1451
04CF5K-E,HKM5XZ-S,1451,1451
04CF5K-E,HKM5XZ-S,1451,1451
04D2DJ-E,HKM5XZ-S,1451,1451
04BK4J-E,HKM5XZ-S,1451,1451
04DL74-E,HKM5XZ-S,1451,1451
04BR85-E,HKM5XZ-S,1451,1451
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04KSZB-E,HKM5XZ-S,1452,1452
04DMD9-E,HKM5XZ-S,1452,1452
04CY78-E,HKM5XZ-S,1452,1452
04GFX3-E,HKM5XZ-S,1452,1452
04C02Q-E,HKM5XZ-S,1452,1452
04BRBB-E,HKM5XZ-S,1452,1452
04BRBB-E,HKM5XZ-S,1452,1452
04BRBB-E,HKM5XZ-S,1452,1452
04BRBB-E,HKM5XZ-S,1452,1452
04BRBB-E,HKM5XZ-S,1452,1452
04BRBB-E,HKM5XZ-S,1452,1452
04BK4G-E,HKM5XZ-S,1452,1452
04BRBB-E,HKM5XZ-S,1452,1452
04BRBB-E,HKM5XZ-S,1452,1452
04CF5K-E,HKM5XZ-S,1452,1452
04BRBB-E,HKM5XZ-S,1452,1452
04BRBB-E,HKM5XZ-S,1452,1452
04BRBB-E,HKM5XZ-S,1452,1452
04CF5K-E,HKM5XZ-S,1452,1452
04GDRB-E,HKM5XZ-S,1453,1453
04GDRB-E,HKM5XZ-S,1453,1453
04BGM5-E,HKM5XZ-S,1453,1453
04GDRB-E,HKM5XZ-S,1454,1454
04GDRB-E,HKM5XZ-S,1454,1454
04GDRB-E,HKM5XZ-S,1454,1454
04GGQX-E,HKM5XZ-S,1454,1454
04JQ9Q-E,HKM5XZ-S,1454,1454
04JQ9Q-E,HKM5XZ-S,1454,1454
04GFX3-E,HKM5XZ-S,1454,1454
04GRTG-E,HKM5XZ-S,1454,1454
04BVD4-E,HKM5XZ-S,1455,1455
04BGXF-E,HKM5XZ-S,1455,1455
04GW0Y-E,HKM5XZ-S,1455,1455
04CRSZ-E,HKM5XZ-S,1455,1455
04FZG5-E,HKM5XZ-S,1455,1455
04CF5K-E,HKM5XZ-S,1455,1455
04BP9G-E,HKM5XZ-S,1455,1455
04JMM3-E,HKM5XZ-S,1456,1456
04JMM3-E,HKM5XZ-S,1456,1456
04HYGP-E,HKM5XZ-S,1456,1456
04GRTG-E,HKM5XZ-S,1456,1456
04CF5K-E,HKM5XZ-S,1456,1456
04BFB4-E,HKM5XZ-S,1457,1457
04JY4W-E,HKM5XZ-S,1457,1457
04HX2X-E,HKM5XZ-S,1457,1457
04GG9H-E,HKM5XZ-S,1458,1458
04GG9H-E,HKM5XZ-S,1458,1458
04GNSD-E,HKM5XZ-S,1458,1458
04GNSD-E,HKM5XZ-S,1458,1458
04GNSD-E,HKM5XZ-S,1458,1458
04GNSD-E,HKM5XZ-S,1458,1458
04DYRQ-E,HKM5XZ-S,1458,1458
04BV2L-E,HKM5XZ-S,1458,1458
04KW0L-E,HKM5XZ-S,1459,1459
04C7R8-E,HKM5XZ-S,1459,1459
04D17M-E,HKM5XZ-S,1459,1459
04BJQT-E,HKM5XZ-S,1460,1460
04CL51-E,HKM5XZ-S,1460,1460
04DZ4L-E,HKM5XZ-S,1460,1460
04F8Z9-E,HKM5XZ-S,1460,1460
04DVW9-E,HKM5XZ-S,1460,1460
04BK4J-E,HKM5XZ-S,1460,1460
04BV2K-E,HKM5XZ-S,1460,1460
04H3Q0-E,HKM5XZ-S,1461,1461
04KQZW-E,HKM5XZ-S,1462,1462
04H18Z-E,HKM5XZ-S,1462,1462
04H18Z-E,HKM5XZ-S,1462,1462
04KZ2R-E,HKM5XZ-S,1463,1463
04KG6F-E,HKM5XZ-S,1463,1463
04GWDW-E,HKM5XZ-S,1463,1463
04JH3Y-E,HKM5XZ-S,1463,1463
04JY4W-E,HKM5XZ-S,1464,1464
04BG35-E,HKM5XZ-S,1464,1464
04CRXJ-E,HKM5XZ-S,1464,1464
04GP0R-E,HKM5XZ-S,1464,1464
04CQ41-E,HKM5XZ-S,1464,1464
04BD60-E,HKM5XZ-S,1464,1464
04DY3W-E,HKM5XZ-S,1464,1464
04CZVP-E,HKM5XZ-S,1464,1464
04BPB3-E,HKM5XZ-S,1465,1465
04C02Q-E,HKM5XZ-S,1465,1465
04FCXQ-E,HKM5XZ-S,1465,1465
04D395-E,HKM5XZ-S,1465,1465
04F2WD-E,HKM5XZ-S,1465,1465
04J1CN-E,HKM5XZ-S,1466,1466
04CV6Q-E,HKM5XZ-S,1466,1466
04CV6Q-E,HKM5XZ-S,1466,1466
04CV6Q-E,HKM5XZ-S,1466,1466
04CV6Q-E,HKM5XZ-S,1466,1466
04CV6Q-E,HKM5XZ-S,1466,1466
04GFX3-E,HKM5XZ-S,1466,1466
04CXBN-E,HKM5XZ-S,1466,1466
04BXX0-E,HKM5XZ-S,1466,1466
04BXX0-E,HKM5XZ-S,1466,1466
04F8Z9-E,HKM5XZ-S,1466,1466
04F8Z9-E,HKM5XZ-S,1466,1466
04F183-E,HKM5XZ-S,1466,1466
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CQ41-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04CCDV-E,HKM5XZ-S,1467,1467
04GBFP-E,HKM5XZ-S,1468,1468
04BV2K-E,HKM5XZ-S,1468,1468
04GZPL-E,HKM5XZ-S,1469,1469
04J1CN-E,HKM5XZ-S,1470,1470
04KH6D-E,HKM5XZ-S,1470,1470
04CVS9-E,HKM5XZ-S,1470,1470
04C327-E,HKM5XZ-S,1470,1470
04C327-E,HKM5XZ-S,1470,1470
04C327-E,HKM5XZ-S,1470,1470
04CJF0-E,HKM5XZ-S,1470,1470
04GTVG-E,HKM5XZ-S,1470,1470
04GTVG-E,HKM5XZ-S,1470,1470
04GTVG-E,HKM5XZ-S,1470,1470
04GTVG-E,HKM5XZ-S,1470,1470
04GTVG-E,HKM5XZ-S,1470,1470
04GTVG-E,HKM5XZ-S,1470,1470
04GTVG-E,HKM5XZ-S,1470,1470
04G6ND-E,HKM5XZ-S,1471,1471
04FYJ5-E,HKM5XZ-S,1471,1471
04CQ41-E,HKM5XZ-S,1471,1471
04BGXF-E,HKM5XZ-S,1471,1471
04JQ9Q-E,HKM5XZ-S,1472,1472
04GQGY-E,HKM5XZ-S,1472,1472
04GBKK-E,HKM5XZ-S,1472,1472
04GBKK-E,HKM5XZ-S,1472,1472
04GTKR-E,HKM5XZ-S,1473,1473
04H0XX-E,HKM5XZ-S,1473,1473
04D17M-E,HKM5XZ-S,1473,1473
04CCX6-E,HKM5XZ-S,1474,1474
04CCX6-E,HKM5XZ-S,1474,1474
04CQ41-E,HKM5XZ-S,1474,1474
04HMJH-E,HKM5XZ-S,1474,1474
04CZ5Z-E,HKM5XZ-S,1474,1474
04CZ5Z-E,HKM5XZ-S,1474,1474
04BV2K-E,HKM5XZ-S,1474,1474
04CGT6-E,HKM5XZ-S,1474,1474
04JMM3-E,HKM5XZ-S,1475,1475
04CYNS-E,HKM5XZ-S,1475,1475
04BTH2-E,HKM5XZ-S,1475,1475
04G8WN-E,HKM5XZ-S,1475,1475
04L47K-E,HKM5XZ-S,1476,1476
04JHRP-E,HKM5XZ-S,1476,1476
04JHRP-E,HKM5XZ-S,1476,1476
04JHRP-E,HKM5XZ-S,1476,1476
04JHRP-E,HKM5XZ-S,1476,1476
04CCH1-E,HKM5XZ-S,1476,1476
04K3Q2-E,HKM5XZ-S,1477,1477
04JQ9Q-E,HKM5XZ-S,1477,1477
04D2YW-E,HKM5XZ-S,1477,1477
04J9QZ-E,HKM5XZ-S,1477,1477
04CRSZ-E,HKM5XZ-S,1477,1477
04GTKR-E,HKM5XZ-S,1478,1478
04BD60-E,HKM5XZ-S,1478,1478
04F70D-E,HKM5XZ-S,1478,1478
04J683-E,HKM5XZ-S,1479,1479
04J683-E,HKM5XZ-S,1479,1479
04CS3C-E,HKM5XZ-S,1479,1479
04BR85-E,HKM5XZ-S,1479,1479
04BJQT-E,HKM5XZ-S,1480,1480
04CXBN-E,HKM5XZ-S,1480,1480
04D0MK-E,HKM5XZ-S,1480,1480
04BV2L-E,HKM5XZ-S,1480,1480
04BHC3-E,HKM5XZ-S,1480,1480
04F8Z9-E,HKM5XZ-S,1480,1480
04D7T1-E,HKM5XZ-S,1480,1480
04B8KR-E,HKM5XZ-S,1480,1480
04B8KR-E,HKM5XZ-S,1480,1480
04B8KR-E,HKM5XZ-S,1480,1480
04BV2K-E,HKM5XZ-S,1481,1481
04J684-E,HKM5XZ-S,1482,1482
04J2GC-E,HKM5XZ-S,1482,1482
04HM81-E,HKM5XZ-S,1482,1482
04CTWK-E,HKM5XZ-S,1482,1482
04J2GC-E,HKM5XZ-S,1483,1483
04BJVY-E,HKM5XZ-S,1483,1483
04BX4T-E,HKM5XZ-S,1484,1484
04H3Q9-E,HKM5XZ-S,1485,1485
04H3Q9-E,HKM5XZ-S,1485,1485
04BV72-E,HKM5XZ-S,1485,1485
04BV72-E,HKM5XZ-S,1485,1485
04BV72-E,HKM5XZ-S,1485,1485
04BV72-E,HKM5XZ-S,1485,1485
04GKCZ-E,HKM5XZ-S,1485,1485
04BP9K-E,HKM5XZ-S,1485,1485
04JY4W-E,HKM5XZ-S,1486,1486
04JY4W-E,HKM5XZ-S,1486,1486
04FZG5-E,HKM5XZ-S,1486,1486
04BQ4R-E,HKM5XZ-S,1486,1486
04CHHJ-E,HKM5XZ-S,1486,1486
04CHHJ-E,HKM5XZ-S,1486,1486
04D17M-E,HKM5XZ-S,1486,1486
04K3J7-E,HKM5XZ-S,1487,1487
04D17M-E,HKM5XZ-S,1487,1487
04J56Y-E,HKM5XZ-S,1488,1488
04J56Y-E,HKM5XZ-S,1488,1488
04J56Y-E,HKM5XZ-S,1488,1488
04J56Y-E,HKM5XZ-S,1488,1488
04J56Y-E,HKM5XZ-S,1488,1488
04J56Y-E,HKM5XZ-S,1488,1488
04J56Y-E,HKM5XZ-S,1488,1488
04J56Y-E,HKM5XZ-S,1488,1488
04J56Y-E,HKM5XZ-S,1488,1488
04J56Y-E,HKM5XZ-S,1488,1488
04J56Y-E,HKM5XZ-S,1488,1488
04J56Y-E,HKM5XZ-S,1488,1488
04BR17-E,HKM5XZ-S,1488,1488
04BR17-E,HKM5XZ-S,1488,1488
04BR17-E,HKM5XZ-S,1488,1488
04BR17-E,HKM5XZ-S,1488,1488
04BR17-E,HKM5XZ-S,1488,1488
04JQ9Q-E,HKM5XZ-S,1488,1488
04BR17-E,HKM5XZ-S,1488,1488
04BR17-E,HKM5XZ-S,1488,1488
04BR17-E,HKM5XZ-S,1488,1488
04BR17-E,HKM5XZ-S,1488,1488
04BR17-E,HKM5XZ-S,1488,1488
04BR17-E,HKM5XZ-S,1488,1488
04BR17-E,HKM5XZ-S,1488,1488
04CL1G-E,HKM5XZ-S,1488,1488
04BR17-E,HKM5XZ-S,1488,1488
04GRTG-E,HKM5XZ-S,1488,1488
04G90H-E,HKM5XZ-S,1489,1489
04G90H-E,HKM5XZ-S,1489,1489
04HM81-E,HKM5XZ-S,1489,1489
04CH10-E,HKM5XZ-S,1489,1489
04L7D6-E,HKM5XZ-S,1490,1490
04CQ43-E,HKM5XZ-S,1490,1490
04FX4H-E,HKM5XZ-S,1490,1490
04GFX3-E,HKM5XZ-S,1490,1490
04CQ41-E,HKM5XZ-S,1490,1490
04HM2M-E,HKM5XZ-S,1490,1490
04D6HH-E,HKM5XZ-S,1490,1490
04CL1G-E,HKM5XZ-S,1491,1491
04JJ42-E,HKM5XZ-S,1491,1491
04G2B8-E,HKM5XZ-S,1491,1491
04BFXL-E,HKM5XZ-S,1491,1491
04D0MK-E,HKM5XZ-S,1491,1491
04BR85-E,HKM5XZ-S,1491,1491
04G2B8-E,HKM5XZ-S,1492,1492
04G2B8-E,HKM5XZ-S,1492,1492
04GXBM-E,HKM5XZ-S,1492,1492
04CTYX-E,HKM5XZ-S,1492,1492
04J9CS-E,HKM5XZ-S,1493,1493
04CVXF-E,HKM5XZ-S,1493,1493
04J9CS-E,HKM5XZ-S,1493,1493
04BQ21-E,HKM5XZ-S,1493,1493
04BQ21-E,HKM5XZ-S,1493,1493
04BQ21-E,HKM5XZ-S,1493,1493
04D17L-E,HKM5XZ-S,1493,1493
04CXBN-E,HKM5XZ-S,1493,1493
04CQT0-E,HKM5XZ-S,1493,1493
04GRB7-E,HKM5XZ-S,1493,1493
04BK4J-E,HKM5XZ-S,1493,1493
04CT5C-E,HKM5XZ-S,1494,1494
04D0MK-E,HKM5XZ-S,1494,1494
04CLXN-E,HKM5XZ-S,1494,1494
04BD60-E,HKM5XZ-S,1494,1494
04BC3H-E,HKM5XZ-S,1494,1494
04BG35-E,HKM5XZ-S,1495,1495
04CVS9-E,HKM5XZ-S,1495,1495
04CQ41-E,HKM5XZ-S,1495,1495
04BVD4-E,HKM5XZ-S,1495,1495
04BR7P-E,HKM5XZ-S,1495,1495
04D022-E,HKM5XZ-S,1495,1495
04HYGP-E,HKM5XZ-S,1496,1496
04CTYX-E,HKM5XZ-S,1496,1496
04CW4W-E,HKM5XZ-S,1496,1496
04CSYQ-E,HKM5XZ-S,1496,1496
04D17M-E,HKM5XZ-S,1496,1496
04BD60-E,HKM5XZ-S,1497,1497
04FCFZ-E,HKM5XZ-S,1497,1497
04DY94-E,HKM5XZ-S,1497,1497
04BV2L-E,HKM5XZ-S,1497,1497
04CB4X-E,HKM5XZ-S,1497,1497
04C0HR-E,HKM5XZ-S,1497,1497
04CB4X-E,HKM5XZ-S,1497,1497
04JQ9Q-E,HKM5XZ-S,1498,1498
04CB4X-E,HKM5XZ-S,1498,1498
04C0HR-E,HKM5XZ-S,1498,1498
04CB4X-E,HKM5XZ-S,1498,1498
04L47K-E,HKM5XZ-S,1499,1499
04CCYK-E,HKM5XZ-S,1499,1499
04DFPT-E,HKM5XZ-S,1499,1499
04CB4X-E,HKM5XZ-S,1499,1499
04CB4X-E,HKM5XZ-S,1499,1499
04JK4L-E,HKM5XZ-S,1500,1500
04DFKN-E,HKM5XZ-S,1500,1500
04JK4L-E,HKM5XZ-S,1500,1500
04CNZW-E,HKM5XZ-S,1500,1500
04D8VM-E,HKM5XZ-S,1500,1500
04CNJ4-E,HKM5XZ-S,1500,1500
04JYN3-E,HKM5XZ-S,1500,1500
04CY7W-E,HKM5XZ-S,1500,1500
04JK4L-E,HKM5XZ-S,1500,1500
04JYN3-E,HKM5XZ-S,1500,1500
04BJSY-E,HKM5XZ-S,1500,1500
04GQ55-E,HKM5XZ-S,1500,1500
04CY7W-E,HKM5XZ-S,1500,1500
04JK4L-E,HKM5XZ-S,1500,1500
04JYN3-E,HKM5XZ-S,1500,1500
04JK4L-E,HKM5XZ-S,1500,1500
04BNTK-E,HKM5XZ-S,1500,1500
04JYN3-E,HKM5XZ-S,1500,1500
04JK4L-E,HKM5XZ-S,1500,1500
04JYN3-E,HKM5XZ-S,1500,1500
04JK4L-E,HKM5XZ-S,1500,1500
04CNZW-E,HKM5XZ-S,1500,1500
04JYN3-E,HKM5XZ-S,1500,1500
04JSBK-E,HKM5XZ-S,1500,1500
04JM1H-E,HKM5XZ-S,1500,1500
04BNTK-E,HKM5XZ-S,1500,1500
04F3DQ-E,HKM5XZ-S,1500,1500
04GPZW-E,HKM5XZ-S,1500,1500
04JPB5-E,HKM5XZ-S,1500,1500
04JYN3-E,HKM5XZ-S,1500,1500
04JPB5-E,HKM5XZ-S,1500,1500
04F3DQ-E,HKM5XZ-S,1500,1500
04GPZW-E,HKM5XZ-S,1500,1500
04DFKN-E,HKM5XZ-S,1500,1500
04JPB5-E,HKM5XZ-S,1500,1500
04GPZW-E,HKM5XZ-S,1500,1500
04JYN3-E,HKM5XZ-S,1500,1500
04BS6S-E,HKM5XZ-S,1500,1500
04BNTK-E,HKM5XZ-S,1500,1500
04BS6S-E,HKM5XZ-S,1500,1500
04JPB5-E,HKM5XZ-S,1500,1500
04GPZW-E,HKM5XZ-S,1500,1500
04G490-E,HKM5XZ-S,1500,1500
04DFKN-E,HKM5XZ-S,1500,1500
04JPB5-E,HKM5XZ-S,1500,1500
04GPZW-E,HKM5XZ-S,1500,1500
04F2M6-E,HKM5XZ-S,1500,1500
04G490-E,HKM5XZ-S,1500,1500
04KMKS-E,HKM5XZ-S,1500,1500
04CNQD-E,HKM5XZ-S,1500,1500
04BNTK-E,HKM5XZ-S,1500,1500
04JPB5-E,HKM5XZ-S,1500,1500
04FH2C-E,HKM5XZ-S,1500,1500
04GPZW-E,HKM5XZ-S,1500,1500
04DFKN-E,HKM5XZ-S,1500,1500
04GPZW-E,HKM5XZ-S,1500,1500
04G490-E,HKM5XZ-S,1500,1500
04JPB5-E,HKM5XZ-S,1500,1500
04DFKN-E,HKM5XZ-S,1500,1500
04G490-E,HKM5XZ-S,1500,1500
04DFKN-E,HKM5XZ-S,1500,1500
04BNTK-E,HKM5XZ-S,1500,1500
04GPZW-E,HKM5XZ-S,1500,1500
04JPB5-E,HKM5XZ-S,1500,1500
04JPB5-E,HKM5XZ-S,1500,1500
04CNQD-E,HKM5XZ-S,1500,1500
04GPZW-E,HKM5XZ-S,1500,1500
04DFKN-E,HKM5XZ-S,1500,1500
04GPZW-E,HKM5XZ-S,1500,1500
04JPB5-E,HKM5XZ-S,1500,1500
04CNQD-E,HKM5XZ-S,1500,1500
04DFKN-E,HKM5XZ-S,1500,1500
04DFKN-E,HKM5XZ-S,1500,1500
04CNQD-E,HKM5XZ-S,1500,1500
04FCGM-E,HKM5XZ-S,1500,1500
04BNTK-E,HKM5XZ-S,1500,1500
04JPB5-E,HKM5XZ-S,1500,1500
04GPZW-E,HKM5XZ-S,1500,1500
04JLTV-E,HKM5XZ-S,1500,1500
04CNQD-E,HKM5XZ-S,1500,1500
04FCGM-E,HKM5XZ-S,1500,1500
04JPB5-E,HKM5XZ-S,1500,1500
04GPZW-E,HKM5XZ-S,1500,1500
04DFKN-E,HKM5XZ-S,1500,1500
04GPZW-E,HKM5XZ-S,1500,1500
04JLTV-E,HKM5XZ-S,1500,1500
04JPB5-E,HKM5XZ-S,1500,1500
04CNQD-E,HKM5XZ-S,1500,1500
04DFKN-E,HKM5XZ-S,1500,1500
04JLTV-E,HKM5XZ-S,1500,1500
04HM81-E,HKM5XZ-S,1500,1500
04GPZW-E,HKM5XZ-S,1500,1500
04JPB5-E,HKM5XZ-S,1500,1500
04JPB5-E,HKM5XZ-S,1500,1500
04HJ70-E,HKM5XZ-S,1500,1500
04JLTV-E,HKM5XZ-S,1500,1500
04GPZW-E,HKM5XZ-S,1500,1500
04DFKN-E,HKM5XZ-S,1500,1500
04D6SB-E,HKM5XZ-S,1500,1500
04JY4W-E,HKM5XZ-S,1500,1500
04JPB5-E,HKM5XZ-S,1500,1500
04HJ70-E,HKM5XZ-S,1500,1500
04GPZW-E,HKM5XZ-S,1500,1500
04DFKN-E,HKM5XZ-S,1500,1500
04CNQD-E,HKM5XZ-S,1500,1500
04FZG5-E,HKM5XZ-S,1500,1500
04HJ70-E,HKM5XZ-S,1500,1500
04D6SB-E,HKM5XZ-S,1500,1500
04DFKN-E,HKM5XZ-S,1500,1500
04F120-E,HKM5XZ-S,1500,1500
04D6SB-E,HKM5XZ-S,1500,1500
04JT9F-E,HKM5XZ-S,1500,1500
04C8NR-E,HKM5XZ-S,1500,1500
04GMN0-E,HKM5XZ-S,1500,1500
04G6PD-E,HKM5XZ-S,1500,1500
04CNQD-E,HKM5XZ-S,1500,1500
04D74T-E,HKM5XZ-S,1500,1500
04C30X-E,HKM5XZ-S,1500,1500
04D74T-E,HKM5XZ-S,1500,1500
04G6PD-E,HKM5XZ-S,1500,1500
04C30X-E,HKM5XZ-S,1500,1500
04CC8H-E,HKM5XZ-S,1500,1500
04D25H-E,HKM5XZ-S,1500,1500
04D74T-E,HKM5XZ-S,1500,1500
04CC8H-E,HKM5XZ-S,1500,1500
