factset_entity_id,total_aum,Desktop Institution Position
05H2PF-E,,
05H2R4-E,957.0,
05H2RY-E,,
05H3BS-E,,
05H3CZ-E,,
05H41V-E,,
05H4CG-E,,
05H4CV-E,,
05H4DK-E,,
05H4DM-E,,
05H4R2-E,,
05H4R4-E,,
05H4V6-E,,
05H5XV-E,,
05H5ZC-E,,
05H5ZD-E,,
05H5ZF-E,,
05H5ZJ-E,,
05H603-E,,
05FWHS-E,2592.0,
05H650-E,,
05H66S-E,,
05H66T-E,,
05H66Y-E,,
05H678-E,,
05H679-E,,
05H67B-E,,
0GR1FH-E,6844.0,
05H6GP-E,,
0GSTZF-E,,
05H6RJ-E,,
05H6SX-E,,
05H6T6-E,,
05H703-E,,
05H712-E,,
05H7GB-E,,
05H7GM-E,600.0,
05H7HD-E,,
05H7K5-E,,
05H7VP-E,14871.0,
05H7VV-E,,
05H804-E,,
05H805-E,,
05H81T-E,,
05H835-E,,
05H8B7-E,,
0GR6HB-E,225.0,
05H8T2-E,,
05H8TG-E,,
05H8YK-E,,
05H951-E,,
05H9CD-E,,
05H9MT-E,,
05H9NW-E,,
05H9PN-E,,
05H9RM-E,,
05HB4B-E,,
05HBP3-E,,
05FWDW-E,112.0,
05HBS6-E,,
05HBS8-E,,
05HBV5-E,,
05HBV9-E,,
05HBVW-E,,
05HBZL-E,,
05HC04-E,,
05HCNV-E,,
05HD2Z-E,,
0GBNRQ-E,1999.0,
05H8QY-E,,
05H9HN-E,136.0,
05H9LF-E,26.0,
05FWG8-E,50052.0,0
0DGFJ8-E,2744.0,
0FWWCM-E,,
0G7XPX-E,,
05G6BC-E,86.0,0
0GGV1B-E,,
05FWDY-E,2912.0,
05FWF6-E,,
05FWF7-E,26788.0,
05FWH8-E,24856.0,
05FWJV-E,6143.0,
05FWK0-E,3079.0,0
05H41S-E,522.0,
05H4CC-E,,
05H4R3-E,,
05HD31-E,,
0DX2KG-E,305.0,
05FY7X-E,,
05HD5V-E,,
05HDD5-E,,
0GD7SM-E,,
0CX0GC-E,1055.0,0
05HD3V-E,,
05HDK2-E,,
05HDM5-E,,
0C7WRG-E,306.0,
05HDMH-E,,
05HDPF-E,,
05HDRC-E,,
05HDZ2-E,,
05HDZT-E,,
05HF14-E,,
05HF6T-E,,
05HF76-E,,
05HF97-E,,
05HF9V-E,,
05HKHN-E,,14662
0CX0KX-E,1112.0,
05HFS8-E,556.0,
0CX5JH-E,719.0,
05HFST-E,,
05HFZW-E,,
05HG0F-E,612.0,
05HG28-E,,
0CX9H8-E,,
05HG6F-E,,
05HG9K-E,,
05HGBB-E,,
05HGF5-E,,
0CXCLG-E,455.0,3470
05HGHN-E,,
0GJTL4-E,,
0CXCPQ-E,217.0,5208
05HGNL-E,,
05HGTD-E,,
05HGWS-E,,
05HGZK-E,,
05HH38-E,,
05HH4Y-E,,
05HH5M-E,494.0,
0CXDZY-E,656.0,
05HHCH-E,,
05HHDK-E,,
05HHRP-E,,
05HHRS-E,,
05HHT0-E,,
0CXKJP-E,211.0,
05HHVN-E,,
05HHXC-E,,
05HHZZ-E,,
05HJ1N-E,2000.0,
05HJ4J-E,,
05HJ60-E,2302.0,
05HJB8-E,,
05HJCC-E,,
05HJDG-E,76166.0,
05HJFP-E,,
05HJHD-E,,
0CXLHX-E,299.0,
05HJNX-E,,
05HJQ1-E,,
0CXLVP-E,2611.0,0
05FWLP-E,32614.0,1882
0GTQY5-E,,
05HK3Y-E,,
05HK4R-E,,
05FWLG-E,38957.0,
05HKB3-E,,
05HKB4-E,1900.0,
05HKB7-E,,
05HKBN-E,,
05HKNS-E,,
05HKPG-E,,
05HKRY-E,,
05HKX7-E,,
05J4K4-E,,
06RNX6-E,,
0JNPCX-E,,
05HL2Q-E,,
05HL3D-E,,
0CXP8M-E,185.0,
05HLDD-E,,
05HLDG-E,,
0L50CD-E,,
05HLDV-E,,
05HLG8-E,,
05HLKZ-E,2810.0,
0GN679-E,367.0,
07B11F-E,,
0L50NH-E,,
05FYGG-E,,
0BY966-E,,
0CXR2F-E,,
0CXR55-E,3724.0,0
05HJJY-E,,
0CXR9Y-E,5068.0,
0CXV7F-E,458.0,
0CXW0S-E,12022.0,
0L52GK-E,,
0L52P8-E,,
0L52SM-E,,
0CXWKW-E,567.0,
0CXXXG-E,9414.0,2082
05FY88-E,,
0G3P3W-E,,
0CXXY7-E,1126.0,
0G5108-E,,
05FY8T-E,46.0,
0G8SQN-E,,
05FY8Y-E,,
0CXY75-E,1276.0,545
0CXZ78-E,,
05HLL5-E,,
05HLLT-E,,
05HMYF-E,29263.0,
05HLN8-E,,
05HLQR-E,,
05HLSP-E,,
05G23H-E,3009.0,
05HLWY-E,,
05HLXC-E,20000.0,
05HLY8-E,,
05HLYQ-E,,
0GZ9C8-E,129.0,2673
05HLZR-E,,
05G37R-E,,
05HM0W-E,,
0H290X-E,157.0,
05HM36-E,,
05HLZK-E,6548.0,0
05HM8K-E,,
0GRMDR-E,,
05HM9R-E,,
05HMB0-E,,
05HMBY-E,,
05HMGJ-E,,
0KHFY9-E,393.0,
0KJXXM-E,,
05HMJW-E,,
05HMK0-E,,
0KN6VS-E,,
0KN6XQ-E,,
05HMNB-E,,
05HMP6-E,,
0KN701-E,,
0KN718-E,,
05HMVS-E,,
05G350-E,10.0,
05HMXY-E,,
05HLZV-E,,
05HN14-E,,
05HN17-E,233.0,
05HN1H-E,,
05HN27-E,,
05HN2K-E,,
05HND2-E,,
05HND4-E,,
05HNDT-E,,
05HNF7-E,,
05HNFC-E,,
05HNFH-E,,
05HNFT-E,,
05HNG2-E,,
05HNG3-E,,
0JZDD7-E,3628.0,
05HNGS-E,,
06Y8T2-E,,
05HNJY-E,,
05HNKH-E,,
05G27J-E,33.0,0
05G25P-E,680163.0,
05HNLK-E,,
0KN7MW-E,,
0KN7QD-E,,
05G26B-E,,3582
05G42L-E,14890.0,
05HNSF-E,,
05HNT3-E,,
05HNXF-E,,
05HP60-E,,
05HMK4-E,,
05HP6P-E,,
05HPBV-E,,
05HPCZ-E,,
05HPDD-E,,
05HPDF-E,,
05HPF1-E,,
05HPJ0-E,179.0,
0KN83D-E,,
0C4HJV-E,,
05HPS9-E,,
05HPSQ-E,,
0KN83V-E,,
05HPWW-E,,
0KN85Y-E,,
05G31W-E,,
05HLSQ-E,576.0,
05G4KW-E,,
0KN86X-E,,
0KN8GC-E,,
0KN8GT-E,,
0C9VBL-E,,
0DC358-E,,
05G31Y-E,,
05G3LM-E,100.0,
05G42J-E,,
05G4XV-E,10249.0,1695
05G5BR-E,34097.0,298
05HLL2-E,,190919
05HLN3-E,,
05HQBG-E,,
05GCYG-E,39769.0,
05HQGN-E,,
05HQJS-E,,
0HHQRD-E,262.0,
05HQKB-E,,
05HQMF-E,,
05HQR8-E,,
05HQRF-E,,
05HQRN-E,,
05HQWT-E,,
05HR00-E,30199.0,
05HR4Z-E,,
05G9KW-E,,
05HR96-E,,
05HRCK-E,,
05HRJD-E,,
05GFQB-E,,
05HRJV-E,,
05HRLJ-E,,
0H2YBC-E,12621.0,7807
05HS60-E,,
0H2YCC-E,2105.0,5072
0KN8J1-E,,
05HRT1-E,,
05HRTY-E,,
05HRV2-E,,
05HRVC-E,,
05HRVH-E,,
05HRVJ-E,,
05HRZF-E,,
05HRZG-E,,
05HRZH-E,,
05HRZK-E,,
05HS6W-E,,0
05HS2G-E,1968.0,
05HS4W-E,,
05HS4Y-E,,
05HS50-E,203.0,
05G643-E,,74519
05HS8F-E,,0
05HS5H-E,,
05HS5K-E,,
05HS5L-E,,
05HT9M-E,,
05HS5Q-E,321.0,
05HS5R-E,,
0KTC6M-E,953.0,
05HS5V-E,,
05HSP3-E,,2080
05G5RD-E,,0
05HS69-E,,
05HS2L-E,738.0,
05HS6Y-E,,
05HS72-E,,
05HT57-E,,
05HS78-E,,
05HS7Z-E,,
05HS9T-E,1169.0,
05HSLV-E,,
05G5WF-E,2779.0,
05HVJM-E,,
05HT6V-E,76150.0,458000
05HSWJ-E,,
05HT84-E,,
05HSXM-E,,
05HSYM-E,,
05G684-E,,
05HT3Y-E,,
05HT49-E,,
05HT58-E,,
05HT98-E,,
05HT9D-E,,
05HTBY-E,,
05HTHT-E,,
05HTL0-E,,
05HTL8-E,,
05HTLV-E,,
05HTQB-E,,
05HTD1-E,,
05HTZN-E,,
05HV62-E,,
05HV78-E,,
05HV6G-E,,
05HV6N-E,,
05HV8V-E,,
05HV9P-E,,
05HVC6-E,,
05HVXC-E,,
05HVYX-E,,
0HST6F-E,50416.0,
0JGQQG-E,,
05GR9P-E,995.0,
05HT4S-E,4573.0,
0JM1QB-E,,
0L4QYS-E,,
0L53Y0-E,,
0L53YS-E,,
05G6C8-E,13313.0,0
05G7YC-E,,
05GBGD-E,56681.0,77220
0L5509-E,,
0L552N-E,,
0L554Y-E,,
0L5572-E,,
05GBGV-E,,
05GH12-E,,
05HW0V-E,,
05HY1K-E,,
05HW0Y-E,,
05J0NR-E,,
05GZVK-E,,
05HW12-E,,
05HW1W-E,,
05HWBN-E,,
05HWCT-E,,
05HWDB-E,,
05HWSY-E,,
05HWXH-E,,
05HWZD-E,,
05J57J-E,,10875
05J6J5-E,11894.0,
05GVB9-E,9170.0,7200
05HXPC-E,,
05HXXM-E,,
05HXYF-E,,
0L55JH-E,,
05HY34-E,,
05HY3G-E,,
05HY64-E,,
05HY95-E,,
05HYRN-E,,
05HYSR-E,,
05HYTF-E,,
05HYTL-E,,
05HYYT-E,,
05HZ3H-E,,
05HZ9N-E,,
05HZDD-E,,
05HZF1-E,,
05HZJ8-E,,
0C856D-E,442.0,
05J70N-E,20.0,
05J06F-E,,
05J09S-E,,
05J0KY-E,,
05J0LL-E,,
05J0ST-E,,
05J15C-E,,
05J1BJ-E,,
05GZ5N-E,9477.0,
0JQFMD-E,1988.0,
05J1ST-E,,
05J24T-E,,
05HYKX-E,,
05J2Z3-E,,
05J32D-E,13800.0,
0L567S-E,,
0L56K2-E,,
05J4H1-E,,
0CV7VZ-E,243.0,
05J5GB-E,,
05HX0B-E,,434
05J5N1-E,142.0,
05J6KB-E,8539.0,
05J696-E,,
05HYQD-E,130.0,
0CY0ZC-E,396.0,
0L56LS-E,,
05J6HF-E,,
05J6HP-E,,
05J6HW-E,,
05J6J6-E,,
0L56XQ-E,,
0L570D-E,,
05J6KP-E,,
05J6KR-E,,
0CY11L-E,494.0,
05J6M4-E,,
05J6KH-E,,7430
05J6R5-E,,
05J6R7-E,,
05J6RB-E,,
0JX5XS-E,,
05J6RT-E,,
0CY21J-E,,
05J6T5-E,,
05J6TD-E,,
0KKKKB-E,,
05J6WH-E,,
05J6WY-E,,
05J6X7-E,,
05J6XH-E,,
05J6YJ-E,,
05J709-E,,
05J72W-E,,
05J7D9-E,,
05J7DN-E,,
05J7JW-E,,
05J7NL-E,,
05JYLZ-E,,
0KVQ98-E,,
0KNCMB-E,,
0KMMYN-E,208.0,
05GRNK-E,,256674
05J6MG-E,,
0CY24C-E,12300.0,
0G19PK-E,,
0CY2TV-E,215.0,
05GVC2-E,,
05GVDG-E,,0
05GVFN-E,142795.0,
05J6PJ-E,20690.0,
05GWH9-E,11113.0,
0CY2VP-E,624.0,
05J70V-E,,
05GXDN-E,,
05GZ8J-E,,
05J72L-E,84.0,
05HXD6-E,8233.0,
0CY37V-E,500.0,
0CY3ZT-E,429.0,
0CY4MN-E,2552.0,0
0CY6QP-E,,
0CY7Z3-E,389.0,
05J7PG-E,541.0,
05J7PJ-E,,
05J7Q6-E,,
05J7RV-E,,
05J7TK-E,,
05J7V0-E,,
05J7VQ-E,,
05J7Y7-E,,
05J7Y8-E,,
05J826-E,14010.0,0
05J81Y-E,,
05J81Z-E,,
05J7PX-E,,
05J827-E,,
05J82T-E,,
0CWKDL-E,10030.0,
05J86H-E,,
05J86R-E,,
05J862-E,,0
05J87L-E,,
05J87T-E,,
05J7PZ-E,,
05J899-E,,
05J8DF-E,,
0KX16Z-E,,
05J8DP-E,,
05JJB4-E,37673.0,
0KX1M0-E,,
05J8G7-E,,
05J8GF-E,,
05J97C-E,231.0,
05J8NR-E,,
0KX1QD-E,,
0CX9FD-E,151.0,
05J8T4-E,,
05J8WV-E,2934.0,
05J8X4-E,,
05J8X5-E,179.0,
05J905-E,,
05J91X-E,,
05J922-E,,
0FJYT1-E,298.0,
05J94N-E,,
05J8D9-E,,10060982
05J96W-E,,
05J96Z-E,,
05J9J8-E,,
05J9ST-E,372.0,
0KX21R-E,,
05JCBN-E,108.0,
05JDL1-E,,
05JDLX-E,,
05JDMJ-E,,
05JDMZ-E,,
05JDQ2-E,,
0KX395-E,,
05JF70-E,,
05JFKT-E,,
05JFZH-E,,
05JG43-E,,
0FY1YC-E,9.0,
05JGGB-E,,
05JGHP-E,,
05JHYQ-E,,
05J7YF-E,,
05JJ6X-E,,
05JJ8V-E,,
05JJ8W-E,,
0H4X41-E,,
05JJBN-E,,
05JJJL-E,9.0,
05JJJT-E,,
05JJL5-E,,
05JJN9-E,,
05JJP9-E,38426.0,
0HHNMN-E,182.0,
05JJPX-E,,
05JK0S-E,,
05JK0Z-E,,
05JK55-E,,
05JK5G-E,,
05JYMG-E,,
05J824-E,,
05JCYT-E,,
05H9LL-E,,0
0KX3RV-E,,
05J8GQ-E,,
0JCW3W-E,258.0,
05HBQH-E,,0
05J88Y-E,,
05HD3M-E,11272.0,
05HDMF-E,4636.0,
0GCNTX-E,,
05J828-E,,
05HDRF-E,,
05J7PR-E,,
05HF98-E,,0
05J82J-E,,2150
05J8DV-E,,
05J8FY-E,,
05J8HG-E,,
05JM5P-E,358581.0,
05HK8P-E,,
05JP7W-E,4561.0,0
05JM1K-E,,
0K7JHQ-E,,
05JLBT-E,76000.0,
05JLBY-E,,
05JLG6-E,207.0,
05JLGC-E,,
05JLQ7-E,,
05JMGJ-E,,
05JMGY-E,4377.0,
05JMJ2-E,,
05JMVW-E,,
05JMYG-E,,
0KJLW6-E,,
0KMMR7-E,,
05JNRK-E,,
05JNX7-E,2284.0,
05JP7L-E,,
05JPBV-E,,
0KN831-E,,
0KNB5F-E,,
05JQ6L-E,,
05JR08-E,,
05JRBM-E,,
05JRFS-E,,
0KNBX1-E,,
05JRL0-E,,
0KNCCV-E,,
0JF2HJ-E,662.0,
0KNCN1-E,,
05JXDT-E,,
05JRYH-E,,
05JRYM-E,,
05JS21-E,,
0JR3T4-E,205.0,
05JS5Z-E,,
05JSHR-E,,
05JRTX-E,58950.0,
05JSL9-E,,
05JSZM-E,,
05JSZV-E,,
05JT9M-E,,
05HGFD-E,,
0JS0B1-E,403.0,
05JTHH-E,,
05HH6P-E,,
05JTVK-E,,
05JVM4-E,,
05JVZ3-E,,
05JW0M-E,1210.0,
05JW4P-E,,
05JW4Y-E,1984.0,
05HFSS-E,892.0,
05JW6B-E,,
05JW7K-E,,
05JW9Q-E,,
05JWC0-E,434.0,
05JWN3-E,,
05JWPV-E,,
05JWQ9-E,,
05JWRM-E,1926.0,
05JWRN-E,,
05JWVJ-E,,
05JWY4-E,,
05JWYP-E,,
05JWZL-E,,
05JX20-E,,
05JS77-E,,
05JX8X-E,,
05JX9K-E,,
05JXG0-E,,
05JXJ4-E,597.0,
05JXJ9-E,131.0,
05JXJC-E,6.0,
05JXJV-E,,
05JXKX-E,,
05JXN2-E,,
05JXNH-E,213.0,
05JXQ9-E,,
05JXXC-E,1347.0,
05JXXQ-E,121.0,
05JY2L-E,,
05JY6J-E,833.0,
05JYB8-E,,
05JV95-E,7937.0,
05JYL5-E,,
05JVGZ-E,873.0,
05JWZM-E,,
05JX6P-E,50364.0,
05JXJR-E,,
05JM1R-E,,
05JK9M-E,101.0,
05HG5B-E,,
0HJ4Z8-E,,
05JTTT-E,1406.0,
05JXQP-E,11985.0,
0K14M9-E,,
05HGMS-E,1347.0,
0KT46S-E,,
05HHTN-E,98277.0,
05HK3K-E,,
0KT5CD-E,,
0KT5K4-E,,
0KT5LP-E,,
0KT5VW-E,,
05HL1Z-E,33537.0,
05HM64-E,760.0,
05HM7L-E,,1665
05JYMW-E,,
05JYP1-E,,
05JYPY-E,,
0DLGLZ-E,,
05JYYX-E,,
05JZ22-E,,
05JZ3N-E,,
05JZ54-E,,
05JZ60-E,,
05K197-E,,
05JZFC-E,,
05JZJR-E,,
05JZTJ-E,,
05JZTM-E,,
05JZX7-E,,
05JZXN-E,178.0,
05JZXP-E,,
05K05R-E,,
05K084-E,,
0FDKM9-E,785.0,
05K0JN-E,,
05K0MX-E,,
05K0S0-E,,
05K0TL-E,,
05K159-E,,
05HMK8-E,,
05K1HR-E,,
05K1KX-E,,
05K1PN-E,,
05K1M2-E,65199.0,
05K22K-E,,
05K22M-E,,
05K232-E,,
05K246-E,,
05K266-E,,
05K28D-E,,
05FVNF-E,36.0,
05K2F7-E,,
05K2FR-E,,
0FDKS6-E,,
05K2QJ-E,,
05K2L0-E,,
05K3CM-E,,
05K57N-E,,60094
05K2TY-E,,
05HMT6-E,,0
0JT1VL-E,,
05K31S-E,,
05K32F-E,,
0K0XNX-E,,
05K634-E,,0
05K3FW-E,2069.0,
05K3BY-E,,
05K3CW-E,,
05K3D2-E,,
05K3D6-E,,
05K3FH-E,517.0,
05K3FZ-E,,
05K3JC-E,,
0KB6L3-E,,
0FDM05-E,,0
05K3TN-E,,
05K3VJ-E,,
05K3VS-E,,
05K3Y6-E,,
05K41W-E,,
0KB6PJ-E,,
05K4RX-E,,
05K61R-E,247.0,
05K5FQ-E,,
05K5S9-E,,
05K5TC-E,,
05K5V0-E,,
05K5V5-E,,
05K5XJ-E,,
05K5XN-E,,
05K5Y4-E,,
05K5Y9-E,,
05K5YJ-E,,
05K5YM-E,,
05K5YT-E,306.0,
05K1YC-E,,16617
05K5ZH-E,,
05K603-E,24135.0,
05K605-E,,
05K60F-E,,
05K60H-E,,
05K60K-E,,
05K60S-E,,
05K60T-E,,
05K65F-E,,
000RGG-E,27664.0,0
05K6C5-E,,
05K6C9-E,,
05K6CL-E,,
05K6CM-E,,
05K6D2-E,,
00403M-E,61953.0,
05K6GD-E,,
05K6GF-E,33.0,
0KB7M2-E,,
0KB7SD-E,,
0KB9TD-E,,
05HMGN-E,,
05HMGS-E,,
0C88XS-E,,
05HPTV-E,,
05HMK1-E,,
05K41S-E,,4400
05HMSL-E,,0
05HPKB-E,,
05HRJK-E,3827.0,0
05HNR0-E,,
05HQ5H-E,,
05K6K8-E,,
05K6PB-E,,
05K6QT-E,,
05K6T2-E,,
05K7R4-E,,
05K7BK-E,,
002S10-E,,
05K7H6-E,,
05K7KZ-E,,
05K7MT-E,,
05K7P3-E,,
05K7P4-E,,
05K7PP-E,,
05K7RP-E,,
05K7RT-E,,
05K8XH-E,4553.0,
05K7RX-E,,
05K7S2-E,,
0GHYFC-E,53.0,
05K7SH-E,5973.0,
0028F4-E,158.0,0
05HS65-E,516.0,
05K7WX-E,,
05K7WY-E,,
05K7X3-E,59.0,
05HRSY-E,,0
05K7XP-E,,
05K7Z4-E,,
05K82M-E,,
05K831-E,,
05K834-E,,
05K83C-E,,
05K83G-E,,
0GP1TP-E,20814.0,
002D5Y-E,9457.0,
05K84Z-E,,
05K887-E,,
05K88Y-E,,
05K89D-E,,
05K89H-E,,
05K8B4-E,,
05K8B6-E,,
05K8BB-E,,
05K8BK-E,,
05K8BZ-E,,
05K8C2-E,,
05K8C5-E,,
05K8CB-E,,
05K8CQ-E,,
05K8CT-E,,
05K8CX-E,,
05K8CZ-E,,
05K8D9-E,,
05K8HY-E,,
05K8J2-E,,
05K8J8-E,,
05K8JF-E,,
05K8JK-E,,
05K8K0-E,,
05K8K2-E,,
05K8KH-E,,
05K8KL-E,,
05K6Q5-E,,
05K8KX-E,,
05K8L2-E,,
05K8LB-E,,
05K8LF-E,,
05K8P0-E,1043.0,
05K8PH-E,,
05K8PM-E,,
05K8Q4-E,,
05K8X2-E,,
05K835-E,6269.0,
05K91B-E,,
05K91P-E,,
05K91Q-E,,
05HSHM-E,,
05K92L-E,,
05K92W-E,,
05K934-E,,
0035HR-E,726.0,
05K9BH-E,,
05K9BN-E,,
05K9CP-E,,
05K9PZ-E,,
05K9Q0-E,,
05K9QD-E,,
05K9QW-E,,
05HT9C-E,,0
05HS0B-E,,
05KBGC-E,,
05KBH6-E,,
05KBKZ-E,,
05KBV1-E,,
05KBV5-E,,
05KBVC-E,,
05KBVH-E,,
05KBVL-E,,
05K84C-E,3971.0,
0H43R1-E,,
0HK5LK-E,,
0J019J-E,,
05K9QV-E,4103.0,
0K1LVZ-E,,
001P6G-E,1040.0,
05HSND-E,,
0L57VR-E,,
0L57YH-E,,
002HLB-E,,0
00G0RY-E,,
002HPL-E,807.0,0
05K6NQ-E,6199.0,
05K8LL-E,4303.0,
05K8QH-E,,
05K9Q3-E,,
05HW0X-E,,0
05KKNJ-E,34000.0,
05KBXP-E,,
05KBXY-E,,
05KBY3-E,,
05KBY9-E,,
05KBYD-E,,
05KBYL-E,391.0,
05KBYR-E,5.0,
05KBZ6-E,,
05KBZC-E,,
05KBZH-E,,
05KBZS-E,,
05KBZW-E,,
05KC4J-E,,
05KC54-E,,
05KCG7-E,,
05KCHG-E,,
05KHS7-E,973.0,
05KCNZ-E,,
05KCPB-E,,
05KCPG-E,,
05KCPJ-E,332.0,
05KCPR-E,,
05KCPS-E,,
05KCPT-E,,
05KCQ3-E,,
05KCQV-E,,
05KCRC-E,,
05KCRH-E,,
05KCRP-E,,
05KCRQ-E,,
05KCXF-E,,
05KCXK-E,,
05KCXS-E,19.0,
05KCY8-E,392.0,
05KD38-E,,
05KDBG-E,,
05KDKL-E,,
05KDNQ-E,,
0L57ZM-E,,
05KDV3-E,,
05KDYT-E,,
05KF02-E,34.0,
05KF5D-E,,
05KF8L-E,,
05MSR6-E,,
05KFX8-E,,
05KFYT-E,,
05KFZJ-E,,
05KFZP-E,,
05KFZQ-E,99.0,
05KGHG-E,,
05KGL7-E,,
05KGQ2-E,,
05HZVB-E,19000.0,
05KHC1-E,,
05KHDQ-E,,
05KHFQ-E,,
05KHFR-E,1600.0,
05KHG0-E,,
05KHJD-E,,
05KHJJ-E,,
05KHJN-E,,
05KHJS-E,,
05KHN1-E,,
05KHN4-E,,
05KHNB-E,,
05KHS2-E,,
05KHTY-E,,
05KJ3Q-E,,
0DS1F7-E,,
05KJDM-E,,
05KJJC-E,,
05HW0Z-E,,
05KFYL-E,,
05KJTH-E,,
05KJTP-E,,
05KJTS-E,,
05KJVB-E,32.0,
05KJW8-E,,
05KJYS-E,,
0L58YH-E,,
05KJJW-E,37000.0,
05KK5Z-E,,
05KK7Y-E,,
05KKCW-E,10979.0,
05KKFS-E,,
05KKJ3-E,,
0L591G-E,,
05KKJJ-E,,
05KL82-E,,
05KL9B-E,,
05KLJF-E,,
05KLK2-E,,
05KLKF-E,,
05KLQG-E,,
05KLWK-E,,
05J48K-E,,
0L5953-E,,
05KFLV-E,,
0L599H-E,,
0L599Q-E,,
05J6RK-E,,
0L59FW-E,,
0H1PV6-E,,
05HDJR-E,5852.0,3573
0HCQ8Y-E,,
05J48R-E,,
0KB89Q-E,,
05KCNX-E,,
0L59H9-E,,
05KCR6-E,29.0,
0L5C07-E,,
0L5C4L-E,,
05J84P-E,,
05KBX6-E,,
05KLX4-E,,
05KLZJ-E,,
0CY9T0-E,,
05KM06-E,,
05KM2L-E,,
05KMBH-E,,
05KMC1-E,,
006XGB-E,2401.0,0
05KMM1-E,,
05KMXF-E,,
0CYCM8-E,495.0,
0CYGK2-E,,
05KN2W-E,,
05KN4X-E,,
05JGDB-E,,
05KN6C-E,,
05KN79-E,,
05KNBH-E,,
05KNHV-E,2045.0,
05KNGR-E,,
05KNLZ-E,,
05KNR7-E,10000.0,
05KNTK-E,,
05KNTN-E,,
05KNTS-E,,
05KNYD-E,12.0,
05KP4K-E,,
05KP4Z-E,,
05KP6T-E,,
0CYGP6-E,,
003R6M-E,,
05KPS5-E,,
0050YG-E,357.0,
05KPTH-E,,
05KPVQ-E,1100.0,
05KPW5-E,2773.0,
05KPWX-E,6851.0,
05KPZY-E,295.0,
05KQ4W-E,,
05KQ58-E,723.0,
0CYHV9-E,,
05KQ84-E,5761.0,
05KQ8P-E,400.0,
05KQBK-E,13353.0,
05KQDP-E,,
05KQLD-E,,
05KQMD-E,,
05KQMM-E,,
05KQMN-E,,
05KQNL-E,,
05KQQ2-E,784.0,
05KQQT-E,2985.0,
05KQR4-E,2200.0,
05KQYJ-E,389.0,
05KQZ8-E,,
05KR1B-E,198.0,
05KR1S-E,2381.0,
05KR5F-E,,
0KNDZJ-E,,
05KRBH-E,,
05KRKB-E,13703.0,
05KRL1-E,,
05KRLF-E,,
05KRQL-E,,
05KRTY-E,,
05KRVG-E,240.0,
05KRWW-E,735.0,
05KRWX-E,,
05KRX5-E,2400.0,
05KS1D-E,,
05KS80-E,,
05KS95-E,,
05KSC0-E,,
05KSCF-E,,
05KSGT-E,,
05KSJF-E,,
05KSKY-E,,
05KSM4-E,8130.0,
0KNHHW-E,,
05KSPQ-E,281.0,
05KSPT-E,,
05KSQ1-E,524.0,
05KSQF-E,526.0,
05KSR1-E,,
05KSRW-E,,
05KSXZ-E,5659.0,
05KSYG-E,,
05KSZ2-E,,
05KT15-E,,
05KT6Q-E,,
05KTBQ-E,,
05KTD3-E,,
05KTGR-E,,
05KTJ4-E,,
05KTN1-E,15314.0,
05KTRJ-E,15492.0,
05KTS5-E,,
05KTST-E,,
05KTSW-E,,
05KTZG-E,5458.0,
05KQ1S-E,1700.0,
0L5CBG-E,,
005PMG-E,767.0,
0KNJ1N-E,,
0KNJ5H-E,,
0CYHX3-E,,
05KS7M-E,,
05KSF3-E,,
0L5CDN-E,,
0L5CDP-E,,
0L5CDQ-E,,
05KT7L-E,5000.0,
05KRTT-E,3300.0,
0CYJH4-E,400.0,
05J85M-E,,0
05JK5T-E,2434.0,
05KMB7-E,3.0,
05KMZ1-E,1019.0,
0CYJMY-E,,
0CYK0M-E,,
05KV0T-E,,
05KV4D-E,,
05KV4W-E,,
05KV7B-E,,
05KV9X-E,,
05KVFG-E,,
05KVFH-E,,
05JKPY-E,,
05KVJ6-E,500.0,
05KVLN-E,,
05KVQ1-E,3348.0,
05KVRR-E,,
05KVRS-E,,
05KW07-E,,
05KW5V-E,,
05KWD3-E,,
05KWFG-E,250.0,
05KWHH-E,3.0,
008049-E,,
05KWT7-E,,
05KWVV-E,,
05KWX9-E,,
05KWZ4-E,,
05KWZ8-E,2283.0,
05KWZV-E,,
05KX65-E,,
05KXCP-E,214.0,
05KXCR-E,,
05KXDG-E,,
05KXFP-E,,
05KXNZ-E,,
05KXWT-E,,
05KXXD-E,,
05KY1Q-E,2134.0,
05KY57-E,,
05KY5L-E,,
05KY6C-E,445.0,
05KY6L-E,,
05KYCG-E,404.0,
05KYDZ-E,,
05KYMR-E,,
05KYNR-E,,
05KYQ2-E,,
05L08J-E,61000.0,
05KYZF-E,,
05KYD4-E,407.0,
05KZ1L-E,3000.0,
05KZ20-E,,
05KZ4Q-E,,
05KZ7X-E,137.0,
05KZ9T-E,1779.0,
05KZCR-E,,
05KZGN-E,1096.0,
05KZHQ-E,,
05KZJN-E,,
05KZLT-E,,
05L36R-E,10.0,
05KZRD-E,850.0,
0KNJGK-E,,
05KZV2-E,,
05L02N-E,,
05L030-E,11408.0,
05L05W-E,35000.0,
05L06G-E,,
05L07D-E,,
05L08L-E,,
05L08V-E,,
05L08X-E,,
05L09W-E,,
05L0C3-E,,
05L0DL-E,3759.0,
05L0DY-E,213.0,
05L0KJ-E,,
05L0KV-E,,
05L0N5-E,,
05L111-E,,
05L11J-E,9824.0,
05L146-E,,
05L15Z-E,,
05L1CT-E,,
05L1DW-E,,
05L1HT-E,,
05L1KT-E,,
