FactSet Entity ID,Institution_name,AI_Targeting vs. Profile Page
05VXGJ-E,AmanahRaya Investment Management Sdn. Bhd.,
0C9BDN-E,Amundi Malaysia Sdn. Bhd.,
0KB1BM-E,Anchor Private Clients (Pty) Ltd.,
06127Z-E,Andorra Banc Agrícol Reig SA (Private Banking),
0DJMPK-E,Andorra Gestio Agricol Reig S.A.U,
0742YD-E,Areca Capital Sdn. Bhd.,
09K89K-E,Arvernus Capital AG,
0FJWXW-E,Asturias Capital LLC,
003XX3-E,"Aviva Investors Canada, Inc.",
09HSR9-E,Backes Kröger & Partner Vermögensverwaltung AG,
0FKHW7-E,"Bank of Beijing Scotiabank Asset Management Co., Ltd.",
0D64W2-E,Barrow Street Advisors LLC,
09H1HT-E,BeaconLight Capital LLC,
0DLF9F-E,Beirne Wealth Consulting Services LLC,
0718YR-E,CAIAC Fund Management AG,
0DNZVJ-E,"CDBS Cathay Asset Management Co., Ltd.",
06TBQM-E,"COFIBOL, Compagnie Financière et Boursière Luxembourgeoise BE",
05HRS1-E,"COFIBOL, Compagnie Financière et Boursière Luxembourgeoise SA",
0DD2LY-E,CVR Portfolio Funds LLC,
002HZW-E,Chesapeake Asset Management LLC,
0B2ZG0-E,Commerzbank AG (Investment Management UK),
06ZS2R-E,Conatus Capital Management LP,
06HP40-E,Contego Asset Management (Pty) Ltd.,
07GTDS-E,Covey Capital Advisors LLC,Discrepancy: turnover 
0024VM-E,Cowen & Co. LLC,
0D17J0-E,DIAMAN SCF Srl,
0DLDYC-E,DLD Asset Management LP,
0B3KT9-E,Daiwa Asset Management (H.K.) Ltd.,
0K0MSX-E,Dalebrook Capital (Pty) Ltd.,
0D3ZTQ-E,"Donghai Funds Management Co., Ltd.",
05X2YS-E,Dr. Blumer & Partner Asset Management AG,
0JG3D5-E,Duality Advisers LP,
06YQ82-E,EME Partners AB,
0FCW2N-E,Esfera Capital Gestión SGIIC SA,
0HNGRN-E,Essencia Capital LLP,
097PRS-E,F&C Fund Management Ltd.,
0C04RY-E,FIA Asset Management SA,
0CRMCP-E,Firth Investment Management Pte Ltd.,
060LWY-E,Force Capital Management LLC,
0D001N-E,"Franklin Templeton SinoAm Securities Investment Mgmt, Inc",
07HZ8P-E,Friedland Gestion SAS,
0056HS-E,"Gabelli & Co. Investment Advisers, Inc.",
0G29TT-E,Generali Investment Fund Management Private Ltd. Co.,
05HNJX-E,Gesinter SGIIC SA,Discrepancy: turnover 
0HHJ81-E,Hamilton Wealth LLC,
0GWRB7-E,Hang Seng Qianhai Fund Management Co. Ltd.,
06D5DY-E,Helvetic Trust AG,
08R302-E,Hoerner Bank AG,
0D27MT-E,Hongta Hotland Asset Management Co. Ltd.,
06P7V9-E,Hypo Vorarlberg Bank AG (Invt Mgmt),
0704F0-E,IBIS Capital Partners LLP,
0C2R48-E,ICF Management Ltd.,
001WYK-E,III Capital Management,
004HYR-E,J. Goldman & Co. LP,
060LRN-E,"JPMorgan Alternative Asset Management, Inc.",
0GNRG2-E,"JX Asset Management Co.,Ltd",
06TH28-E,James Alpha Management LLC,
0D27NF-E,"Jiangxin Fund Management Co., Ltd.",
0CW5JG-E,Keystone Wealth Advisors LLC,
0BBC2F-E,LGT Bank (Schweiz) AG,
05LDJG-E,Leleux Associated Brokers SA,
05WWHJ-E,Lombard Odier Europe S.A. (France),
00DCC0-E,Lyons Wealth Management LLC,
080SW4-E,MERITO Financial Solutions GmbH,
0C27GD-E,Mackey Komara & Dankovich LLC,
0GX4FV-E,Magnetar Asset Management LLC,
0C6MHM-E,Mellinckrodt & Cie AG,
06ZFK3-E,MitonOptimal South Africa (Pty) Ltd.,
06V997-E,"Mitsubishi UFJ Morgan Stanley Securities Co., Ltd.",
05K88G-E,Mount Lucas Management LP,
0J8KTN-E,Nanhua Fund Management Co. Ltd.,
08841D-E,Neila Capital Partners SGIIC SA,
0D0ZGS-E,Nextam Partners Ltd.,
0GMS3Y-E,Novum Asset Management AG,
0HCKYR-E,Odd Asset Management Ltd.,
0DNQLL-E,Optinova InvAG mit TGV,
07NMKB-E,P.A.W. Capital Partners LP,
08GQ19-E,Palmer Square Capital Management LLC,
0DZ0W8-E,Peacock Capital GmbH,
001F6V-E,Pennsylvania State Employees' Retirement System,
080DJQ-E,Pergam SA,
05SYT2-E,Pheim Asset Management Sdn. Bhd.,
0G378R-E,Precocity Capital LP,
0CR7HK-E,Pura Vida Investments LLC,
0GPWPD-E,Qianhai Alliance Asset Management Co Ltd.,
0GP82T-E,RHB Islamic International Asset Management Bhd.,
0GJ1VW-E,Rareview Capital LLC,Discrepancy: aum 
0BDK96-E,"Roundtable Capital Partners, Inc.",
00B3ZK-E,Russell Investments Implementation Services LLC,
0GXPBG-E,SAYA Management LP,
0021QB-E,SMP Asset Management LLC,
05RHDT-E,Saratoga Capital Management LLC,
0C7FNX-E,Segantii Capital Management Ltd.,
09NB2S-E,SerMont Asset Management SA,
098KGH-E,Susquehanna International Group Ltd.,
09P8S9-E,Systematic Capital Nordic AB,
0H74J5-E,TAM AG,
0CYJ9B-E,TPG Financial Advisors LLC,
0G2MTH-E,Tamarack Advisers LP,
07N12P-E,Tantalum Capital Pty Ltd.,
0C08J3-E,Tiger Legatus Capital Management LLC,
0C7NNF-E,Titus Wealth Management,
0BT5GP-E,Transatlantique Gestion SA,
05GXT1-E,Trustus Capital Management BV,
05FY8T-E,Upright Financial Corp.,
0HG635-E,V-Fund Fund Management Co. Ltd.,
05FY8V-E,Value Trend Capital Management LP,
0DLBF5-E,Veteri Place Corp.,
000ZCN-E,"Virtus Investment Advisers, Inc.",
0KD85D-E,Volksbank Raiffeisenbank Nürnberg eG (Investment Management),
081CWK-E,Wamsler & Co. Vermögensverwaltung GmbH,
0DZL2G-E,White Square Capital LLP,
0G0BPN-E,Willard Mills Advisory LLC,
0BRMF9-E,Zeal Asset Management Ltd.,
05TW41-E,quant Money Managers Ltd.,
07KQLT-E,swiss fund advisors AG,
0DZ7Z6-E,Alta Park Capital LP,
00994K-E,AmericaFirst Capital Management LLC,
0BG133-E,Candlewood Investment Group LP,
0082XP-E,Castle Creek Arbitrage LLC,
07635R-E,City Financial Investment Co. Ltd.,
0CTGKL-E,Claro Advisors LLC,
0FH12C-E,Clearfield Capital Management LP,
0DMZG6-E,Cloverdale Capital Management LLC,
0DVDBC-E,Counterpoint Mutual Funds LLC,
0067VL-E,DSC Advisors LP,
0GCF9R-E,"Elmwood Wealth Management, Inc.",
0GPJ50-E,Engadine Partners LLP,
0BRPW9-E,Gávea Investimentos Ltda.,
05F7RH-E,Himalaya Capital Management LLC,
00925W-E,Ionic Capital Management LLC,
06H2GX-E,Makena Capital Management LLC,
08BJJ7-E,Meru Capital Group LP,
0GF17R-E,Neo IVY Capital Management LLC,
0FR7GX-E,North Peak Capital Management LLC,
0C8DSK-E,"Noven Financial Group, Inc.",
0CT3N4-E,Old Bellows Partners LP,
075NT7-E,OxFORD Asset Management LLP,
0GF0NT-E,PRW Wealth Management LLC,
0G62ZG-E,Precision Path Capital LP,
006N56-E,"ProEquities, Inc.",
078TQK-E,Sphera Funds Management Ltd.,
0F1W43-E,Squarepoint OPS LLC,
0DY2HX-E,Steamboat Capital Partners LLC,
0644J8-E,TPG-Axon Management LP,
05K7T2-E,"Twin Securities, Inc.",
00F29S-E,Tyrus Capital S.A.M.,
0GNMY3-E,Vanguard Capital Wealth Advisors LLC,
0GH4V9-E,"Vestmark Advisory Solutions, Inc.",
05TBQH-E,Wolverine Asset Management LLC,
0FY672-E,Ailanthus Capital Management LP,
0HJZ2P-E,Albar Capital Ltd.,
0DHT19-E,Arosa Capital Management LP,
06C5QC-E,BlueMountain Capital Management LLC,
0HHNMN-E,Brendel Financial Advisors LLC,
06P3G7-E,CarVal Investors LLC,
0GYYJG-E,Castle Rock Wealth Management LLC,Discrepancy: turnover 
0D0KRP-E,Covalis Capital LLP,
0CH96M-E,Daiwa Securities Co. Ltd. (Broker),
0G4R70-E,Element Pointe Advisors LLC,
0DBZQZ-E,Engine Capital Management LP,
0HHQVS-E,Evolution Wealth Advisors LLC,
001Q1T-E,FSI Group LLC,
0D4W3J-E,Ghost Tree Capital LLC,
0DGFFT-E,HGI Capital Management LLC,
002MW6-E,Kellner Capital LLC,
07ZXJC-E,Mazi Capital (Pty) Ltd.,
0C920J-E,Minich MacGregor Wealth Management LLC,
0016Z2-E,"Morgens, Waterfall, Vintiadis & Co., Inc.",
082L05-E,Neuberger Berman Asia Ltd.,
0CR9WW-E,Newfound Research LLC,
06DK4J-E,Potrero Capital Research LLC,
0HHQP9-E,Prime Capital Investment Advisors LLC,
0KKTM4-E,Quantamental Technologies LLC,
0GD775-E,SCP Investment LP,
0C7HYW-E,Samsung Asset Management (Hong Kong) Ltd.,
0049F6-E,Shepherd Kaplan Krochuk LLC,
0C3P7W-E,Summit Rock Advisors LP,
0C39FZ-E,"Weatherstone Capital Management, Inc.",
08D8PR-E,Wells Fargo Securities LLC,
0B1CM3-E,Western Standard LLC,
0HL94K-E,A.IX Capital GmbH,
0DY1H9-E,ARP Americas LP,
0GJWNK-E,"Altman Advisors, Inc.",
0FTQY3-E,Ariose Capital Management Ltd.,
05FR5B-E,"Berkshire Capital Holdings, Inc.",
00DCYR-E,Caspian Capital LP,
0068TW-E,"Century Securities Associates, Inc.",
09LYGN-E,DALE Investment Advisors GmbH,
0G6SGC-E,DSAM Partners (London) Ltd.,
0089D2-E,Duet Asset Management Ltd.,
00CF5H-E,Emancipation Management LLC,
0FYS8L-E,Everett Capital Advisors UK LLP,
0JVP91-E,First Global Wealth Management Pty Ltd.,
0D2MF7-E,Gramercy Funds Management LLC,
00CFYZ-E,HAP Trading LLC,
0B2BH9-E,Heemann Vermögensverwaltung GmbH,
0HGBFZ-E,Huatai Baoxing Fund Management Co. Ltd.,
0HHV49-E,IQ Capital Strategy LLC,
082L2Z-E,JHL Capital Group LLC,
0BNBY1-E,Kazazian Asset Management LLC,
06CTT3-E,Libra Invest Bhd.,
00CLJ7-E,Lombard Odier Asset Management (USA) Corp.,
09W4Q4-E,"M3F, Inc.",
0FH12L-E,Maybank Islamic Asset Management Sdn. Bhd.,
0H1Y2Z-E,Mondrian Capital Management LLC,
00C3H1-E,"Northwest Capital Management, Inc.",
0CFL3K-E,Philippe Hottinguer & Cie Gestion SAS,
06YJ8C-E,Phoenix Investment Adviser LLC,
06FBM8-E,Prince Street Capital Management LLC,
0HJ0TX-E,QVR LLC,
0GNDG1-E,Strategic Blueprint LLC,
0CXG10-E,TAP Consulting LLC,
0D5RXG-E,Totem Point Management LLC,
0CQXQ4-E,Twin Tree Management LP,
0CZ6ML-E,Van Leeuwen & Co. LLC,
0C2W36-E,Voloridge Investment Management LLC,
009ZZY-E,Weiss Asset Management LP,
0FKMQP-E,"Xingyin Fund Management Co., Ltd.",
0F1CZF-E,APERTURA CAPITAL LLC,
00GM3T-E,All-Stars Investment Ltd.,
081W53-E,AlphaOne Investment Services LLC,
0090MY-E,AlphaSimplex Group LLC,
0B18HD-E,Amber Capital (UK) LLP,
09H475-E,BV & P Vermögen AG,
0G2W7S-E,Bach Option Ltd.,
05NP41-E,"Barclays Capital, Inc.",
05FY87-E,Bogle Investment Management LP,
0B8HNJ-E,Bulldog Investors LLC,
0C6J0K-E,Burren Capital Advisors Ltd.,
081N0C-E,CIIM The Compound Interest Investment Management AG,
0FNMXL-E,Caldera Capital LLC,
0CXMQ7-E,Carden Capital LLC,
065WRP-E,Centaur Capital Partners LP,
003546-E,"Clinton Group, Inc.",
05TZGC-E,Clover Partners LP,
06FV9C-E,Cohanzick Management LLC,
0JGG2J-E,Complex Capital Management LLC,
0GGXKR-E,DFT Energy LP,
002J6J-E,"Deutsche Bank Securities, Inc.",
0GXP7N-E,Diameter Capital Partners LP,
0CHLX3-E,Factorial Management Ltd.,
0G9TWH-E,First Sabrepoint Capital Management LP,
06V64R-E,Granite Point Capital Management LP,
00C6P0-E,Hatteras Funds LP,
00FYXV-E,Higher Moment Capital LP,
05WXLP-E,"K2 & Associates Investment Management, Inc.",
006LHB-E,K2/D&S Management Co. LLC,
06FTJS-E,Kettle Hill Capital Management LLC,
06F24Q-E,"Lake Partners, Inc.",
06H95X-E,MCAP Global Finance (UK) LLP,
0CPHJW-E,Monashee Investment Management LLC,Discrepancy: aum 
0H2LQZ-E,Ocean Arete Ltd.,
0CB6NG-E,Ogborne Capital Management LLC,
070HFH-E,Omega Gestión de Inversiones SGIIC SA,
06Q4J1-E,"Opaleye Management, Inc.",
0FN8Q0-E,Opera Trading Capital SA,
00D703-E,Parallax Volatility Advisers LP,
05LMKK-E,Passport Capital LLC,
005VRG-E,Pine River Capital Management LP,
0FCBZR-E,Quadra Capital Partners LLP,
06S2SC-E,"Resource Financial Fund Management, Inc.",
0C5GY7-E,Sabby Capital LLC,
0G6BBB-E,Sapphire Star Capital LLC,
0FYLYX-E,Snow Park Capital Partners LP,
06C8G5-E,Spinnaker Capital Ltd.,
000FFT-E,SpringOwl Associates LLC,
0CWJBF-E,Thiel Macro LLC,
003RS8-E,Thoroughbred Financial Services LLC,
07BHP3-E,Zinnecker Consult,
0FMGQV-E,81 Società Di Consulenza Finanziaria Family Office SpA,
0HKF9B-E,AVIC Fund Management Co. Ltd.,
0G3DP0-E,Abaris Investment Management AG,
0CPC7Y-E,Absolute Return Consulting GmbH,
006VY5-E,Airlie Opportunity Capital Management LP,
0CL3BM-E,Alicanto Capital SGR SpA,
00FXB3-E,Almitas Capital LLC,
0FWCVG-E,Arabesque Asset Management Ltd.,
000C8R-E,Ardsley Advisory Partners,
06PW5X-E,"Bayview Asset Management Co., Ltd.",
05VRNL-E,BlueCrest Capital Management (UK) LLP,
0H9VBG-E,"CS Richland Asset Management Co., Ltd.",
0D8T12-E,Castleton Investment Management LLC,
0FJ77D-E,"China Fund Management Co., Ltd.",
06ZX64-E,Consilium Capital SA (Pty) Ltd.,
0JL6TP-E,Corion Capital (Pty) Ltd.,
0DNBZ2-E,Cubist Systematic Strategies LLC,
0F91FL-E,DCM Advisors LLC,
0B1R8V-E,Eight Investment Partners Pty Ltd.,
002T9S-E,EnTrustPermal Partners Offshore LP,
0DL95K-E,FORT LP,
0DH16Y-E,Farmstead Capital Management LLC,
0GNKRM-E,Fivestar Asset Management Co. Ltd.,
0079GT-E,Fondren Management LP,
0GG7JN-E,"Fortune & Royal Asset Management Co., Ltd.",
0B40W6-E,Four Seasons Asia Investment Pte Ltd.,
0H46LP-E,G Squared Capital LLP,
0G5PYQ-E,GQ Asset Management LLC,
0FZVY0-E,Gestión de Patrimonios Mobiliarios AV SA,
0FNGD0-E,"Gfund Management Co., Ltd.",
0C6KP1-E,Graticule Asia Macro Advisors LLC,
07LXYN-E,Heiden Grimaud Asset Management (Pty) Ltd.,
0DZ0DF-E,Hongtu Chuangxin Fund Management Co. Ltd.,
05KYGK-E,INTECH Investment Management LLC,
07F4YH-E,Inter-Pacific Asset Management Sdn. Bhd.,
0GMWFC-E,Intrinsic Edge Capital Management LLC,
0FBS7H-E,Kavi Asset Management LP,
06WPK9-E,"Landry Investment Management, Inc.",
003SY0-E,Leigh Baldwin & Co. LLC,
07B4DG-E,Link Securities Sociedad De Valores SA (Invt Mgmt),
006WQQ-E,Lonestar Capital Management LLC,
06JW8F-E,MC Square SA,
0DQ7YK-E,"Maxwealth Fund Management Co., Ltd.",
06FRHG-E,"Millrace Asset Group, Inc.",
09Y7JW-E,Nine Masts Capital Ltd.,
005LMM-E,North Run Capital LP,
0G62BW-E,One Fin Capital Management LP,
0GMX09-E,Pearl River Capital LLC,
0619CS-E,Pheim Asset Management (Asia) Pte Ltd.,
0FXYGK-E,SOLON Asset Management GmbH & Co. KG,
080Y08-E,Sagil Capital LLP,
0BL82G-E,Sentio Capital Management (Pty) Ltd.,
0GF9GJ-E,Sinvo Fund Management Co. Ltd.,
06GTVV-E,Sio Capital Management LLC,
002CZ9-E,Sloane Robinson LLP,
0F1W7K-E,Sterling Global Strategies LLC,
07ZK75-E,Strategic Asset Management Ltd. (Bolivia),
002NBS-E,T. H. Fitzgerald & Co. LLC,
00140T-E,Tudor Investment Corp.,
08061Z-E,VG Asset Management SA,
0G792V-E,VL Asset Management Ltd.,
078XH2-E,Verition Fund Management LLC,
0DKJC7-E,Vernier Capital Partners LP,
081BVX-E,Wallberg Invest SA,
05FL7Y-E,Wolverine Trading LLC,
0DR93P-E,"Xinyuan Asset Management Co., Ltd.",
08BZMP-E,Yorkville Capital Management LLC,
0C3DPJ-E,"Actinver Wealth Management, Inc.",
089MZY-E,Adrigo Asset Management AB,
0743C0-E,Alden Global Capital LLC,
0JQFMD-E,Atom Investors LP,
005VN3-E,Basso Capital Management LP,
0CZF91-E,"Bay Colony Advisory Group, Inc.",
0FXT3F-E,Caerus Investors LLC,
0760MQ-E,Cantab Capital Partners LLP,
0BBXPT-E,China Asset Management (Hong Kong) Ltd.,
00FC8N-E,Cipher Capital LP,
05SYDN-E,Eastspring Investments Bhd.,
0CV4DJ-E,Euclidean Technologies Management LLC,
0G5JYF-E,Golden State Wealth Management LLC,
00FYV6-E,Landscape Capital Management LLC,
0G59M5-E,One Tusk Investment Partners LP,
0823H4-E,Prosight Management LP,
0C17NN-E,Quadrature Capital Ltd.,
0GK5BD-E,RVB Capital Management LLC,
001358-E,Restructuring Capital Associates LP,
00DW19-E,Sovarnum Capital LP,
07769X-E,Timpani Capital Management LLC,
06G6QV-E,361 Capital LLC,
0HLGT7-E,Alera Investment Advisors LLC,
05MCG8-E,Algert Global LLC,
07GGGT-E,Alpha Asset Management (Pty) Ltd.,
0CBGYX-E,Amber Capital Italia SGR SpA (Investment Management),
0K9MJR-E,Ameriprise National Trust Bank (Investment Management),
0G5081-E,Apexium Financial LP,
07MRS2-E,Bateleur Capital (Pty) Ltd.,
0091MB-E,Beach Investment Management LLC,
0GLQ5K-E,Centiva Capital LP,
0G7L9L-E,Circle Road Advisors LP,
0C2K7S-E,"Coastal Investment Advisors, Inc.",
0JZ6RR-E,Dynamic Beta Investments LLC,
09P678-E,Element Capital Management LLC,
00FC8S-E,Ergoteles LLC,
0CY3RY-E,Fulcrum Equity Management LLC,
0BZSR4-E,Indus Capital Advisors (Hong Kong) Ltd.,
06FTMZ-E,Kinetics Advisers LLC,
05KMDR-E,Kynikos Associates LP,
06FW7F-E,Laurion Capital Management LP,
0JMG0P-E,Lee Capital Asset Management LLC,
0GZ9C8-E,MBM Wealth Consultants LLC,
081HPH-E,"Manulife Asset Management (Taiwan) Co., Ltd.",
05WMCZ-E,Mayr Investment Managers GmbH,
06D4F9-E,Moon Capital Management LP,
0C38FC-E,"Moseley Investment Management, Inc.",
05KCPY-E,Optima Fund Management LLC,
0DWKXT-E,Pacific Grove Capital LP,
0GDY8Q-E,Point72 Europe (London) LLP,
0728KV-E,Quantitative Investment Management LLC,
0CHWB5-E,Ratan Capital Management LP,
0B2J8G-E,SYZ Asset Management (Suisse) SA,
0G15HV-E,Schonfeld Strategic Advisors LLC,
00FZ3W-E,Seven Eight Capital LP,
06920C-E,"Shin Kong Investment Trust Co., Ltd.",
07Z9M9-E,Spruce Point Capital Management LLC,
0035QZ-E,Stevens Capital Management LP,
00BCTJ-E,Stonepine Capital Management LLC,
06N8G5-E,Tufton Oceanic (Isle of Man) Ltd.,
004B2X-E,Tyndall Management LLC,
0L6199-E,WT Asset Management Ltd.,
0BQCDH-E,Wynkoop LLC,
0JYPMF-E,Yaupon Capital Management LP,
0G4YM7-E,Acima Private Wealth LLC,
002HFM-E,Ashmore Equities Investment Management (US) LLC,
0B2VV0-E,BW Gestão de Investimentos Ltda.,
0JDQK7-E,CMC Financial Group LLC,
0CXVDW-E,Centerpoint Advisors LLC,
006WY8-E,CoreCommodity Management LLC,
0035RS-E,Cowen Investment Management LLC,
0HWFTZ-E,ExodusPoint Capital Management LP,
08C2RZ-E,G2 Investment Partners Management LLC,
009Z68-E,"Garnet Equity Capital Holdings, Inc.",
0CY2Z1-E,"Great Valley Advisor Group, Inc.",
0GMHV0-E,Hill Winds Capital LP,
0L2691-E,Hony Horizon Fund Management Co. Ltd.,
06P4FQ-E,Jabre Capital Partners SA,
0BC222-E,LBN Advisers Ltd.,
0FXJTS-E,Marble Ridge Capital LP,
0G64LQ-E,Premia Global Advisors LLC,
0G6GJW-E,Signition LP,
09NXFY-E,The TLP Group LLC,
0CH7F8-E,AC One Asset Management LLC,
08B245-E,Antipodean Advisors LLC,
05R3FC-E,Belgrave Capital Management Ltd.,
0D57W9-E,Boothbay Fund Management LLC,
0H5MS1-E,Breakline Capital LLC,
09S6DH-E,Bronson Point Management LLC,
0HHQF6-E,Centenus Global Management LP,
0D2ZQJ-E,Clearline Capital LP,
0GBGKW-E,Dean Capital Investments Management LLC,
0CZR1K-E,Edgestream Partners LP,Discrepancy: turnover 
0DL9V2-E,Factorial Partners LLC,
0L267F-E,Focusbridge Investments Ltd.,
06NXCR-E,Greenwoods Asset Management Hong Kong Ltd.,
008TB5-E,Healthinvest Partners AB,
0GLWNY-E,Kadensa Capital Ltd.,
09ZNBB-E,Kerrisdale Advisers LLC,
07YYRQ-E,Manatuck Hill Partners LLC,
0CD6PZ-E,Oasis Management (Hong Kong) LLC,
0FRSY2-E,Pensionmark Financial Group LLC,
05K8JX-E,S. Muoio & Co. LLC,
0G69X1-E,The Nalls Sherbakoff Group LLC,
0HGJRS-E,Turner Investments LLC,
006VP8-E,A.R.T. Advisors LLC,
0CGSVQ-E,Anson Funds Management LP,
0DH5SG-E,Banque Heritage SA (Alternative Investment),
06NCVP-E,Bourne Park Capital Ltd.,
0HGQGB-E,CastleArk Alternatives LLC,
0051Y2-E,Cheyne Capital Management (UK) LLP,
0BXYVL-E,Concourse Capital Management LLC,
07CJ0J-E,Cooper Creek Partners Management LLC,
0C992R-E,Copperwynd Financial LLC,
0GCB9G-E,Crawford Lake Capital Management LLC,
0CKG2F-E,ERIM LLP,
0DN90G-E,Engineers Gate Manager LP,
007RG6-E,Ferox Capital LLP,
0G8JZC-E,Fort Baker Capital Management LP,
07SJYN-E,Group One Trading LP,
002HXC-E,Harvest Management LLC,
05K6G9-E,Havens Advisors LLC,
0DL6N9-E,Jabodon Pt Co.,
0D40V3-E,Napier Park Global Capital (US) LP,
0H7YGQ-E,North Fourth Asset Management LP,
0J7DZ6-E,Parian Global Management LP,
004G3H-E,Peak6 Capital Management LLC,
06FZZY-E,Prelude Capital Management LLC,
06RZWF-E,"Princeton Advisory Group, Inc.",
06Y8L9-E,Prisma Capital Partners LP,
0C8KY7-E,Private Wealth Group LLC,
0F1N74-E,Ruffer AIFM Ltd.,
0C3VZW-E,Seven Pillars Capital Management LLP,
00DY1H-E,Southport Management LLC,
0BC39B-E,TT International (Hong Kong) Ltd.,
06G452-E,Telemetry Investments LLC,
060P4P-E,Trellus Management Co. LLC,
0DVFWG-E,Trexquant Investment LP,
06QLPL-E,Venator Capital Management Ltd.,
006W17-E,Zebra Capital Management LLC,
0BB1HF-E,Algebris Investments (Asia) Pte Ltd.,
0DVFVB-E,AlphaCrest Capital Management LLC,
0FW8W5-E,Asymmetry Capital Management LP,Discrepancy: aum 
0CRKV0-E,Berylson Capital Partners LLC,
00CFB2-E,CSat Investment Advisory LP,
002HRF-E,Caxton Associates LP,
0DVFTP-E,EAM Global Investors LLC,
00G8LL-E,EOS Focused Equity Management LP,
06VC24-E,Exane Asset Management SA,
07HVG5-E,Income Partners Asset Management (HK) Ltd.,
0D2T8C-E,Nishkama Capital LLC,
05HQ6V-E,Nomura Asset Management U.K. Ltd.,
0DV738-E,Pacad Investment Ltd.,
002HMF-E,Paloma Partners Management Co.,
0CXVB5-E,Paragon JV Partners LLC,
0CY37V-E,"Price Capital Management, Inc.",
0BRTHF-E,Prudence Investment Management (Hong Kong) Ltd.,
0049M3-E,"R. G. Niederhoffer Capital Management, Inc.",
0CXLVP-E,SECOR Capital Advisors LP,
0618X0-E,SPARX Asia Investment Advisors Ltd.,
06VVX3-E,Swiss-Asia Financial Services Pte Ltd.,
06N377-E,Symmetry Peak Management LLC,
0HHPZW-E,Variant Investments LLC,
07BFYV-E,AlphaNorth Asset Management,
0J49CW-E,Apollon Wealth Management LLC,
0CQ34Y-E,Athos Capital Ltd.,
0H04BV-E,Blueport Capital LP,
086DMQ-E,BrightGate Capital SGIIC SA,
09SZZM-E,Capricorn Fund Managers (Pty) Ltd.,
0K9HC6-E,Carbonado Capital LLC (RBC Subfiler),
0C9J2T-E,Cicero Capital Partners LLC,
060524-E,Concise Capital Management LP,
0G599X-E,Copernicus Capital Management LLC,
0070ZJ-E,Cutler Group LP,
05MBF8-E,Ellington Management Group LLC,
0080QJ-E,Enhanced Investment Products Ltd.,
06G25Q-E,Evolution Capital Management LLC,
0DYDJR-E,GCA Investment Management LLC,
0CQN1C-E,Gratia Capital LLC,
009G1P-E,Harvey Partners LLC,
07M22M-E,Healthcare Value Capital LLC,
0770NZ-E,HighVista Strategies LLC,
003TDC-E,"Keane Capital Management, Inc.",
06D6MW-E,LIMMAT CAPITAL Alternative Investments AG,
0CRHSD-E,Lansdowne Partners Austria GmbH,
0H0LLZ-E,Maps Capital Management Ltd.,
0FZTW5-E,NN Investment Partners North America LLC,
0CPHG7-E,OP Investment Management Ltd.,
0GVZRV-E,One68 Global Capital LLC,
0DX2JQ-E,Personal Wealth Partners LLC,
06F058-E,Prior&Nilsson Fond och Kapitalförvaltning AB,
0FJYSX-E,Raritan Valley Capital Management LLC,
0C57JK-E,Salus Alpha Capital Ltd.,
0DV797-E,Stone Beach Investment Management LLC,
004HXH-E,Stratton Street Capital LLP,
0HHVRT-E,Thor Advisors LLC,
0CKQFV-E,Trinity Partners AG,
00CGZD-E,Two Sigma Securities LLC,
07LS58-E,USCA Asset Management LLC,
0DG8N0-E,Changan Fund Management Co. Ltd.,
0DBHJX-E,Endurant Capital Management LP,
0090TK-E,Gargoyle Investment Advisor LLC,
00FB38-E,Glacier Peak Capital LLC,
0GXZ6H-E,Machina Capital SAS,
0DDVJM-E,Myda Advisors LLC,
0DX2MY-E,Quad Capital Management Advisors LLC,Discrepancy: turnover 
05M024-E,"RBC Dominion Securities, Inc.",
0GCB6M-E,SG3 Management LLC,
0FNZ8X-E,Summit Trail Advisors LLC,Discrepancy: turnover 
0FJWF8-E,Teza Capital Management LLC,Discrepancy: turnover 
0HXD23-E,Blueshift Asset Management LLC,
0GLJBC-E,Bristol Advisors LLC,
06ML83-E,CIM Investment Management Ltd.,
0GYXRY-E,Caption Management LLC,
0KLQ5J-E,"Ellevest, Inc. (Investment Management)",
0H48BG-E,Noked Capital Ltd.,
00D1CQ-E,Quantbot Technologies LP,
0FJWKS-E,Alight Capital Management LP,
07CRNJ-E,CMT Asset Management llc,
0DLDNG-E,Dynamic Technology Lab Pte Ltd.,
0FCZCD-E,Folger Hill Asset Management LP,
0080QY-E,GSA Capital Partners LLP,
00B01Y-E,GeoSphere Capital Management LLC,Discrepancy: turnover 
0074DB-E,Jump Trading LLC,
0G8ZSP-E,MVN Asset Management Ltd.,
008LX4-E,Menta Capital LLC,
00CV27-E,Orinda Asset Management LLC,
0FWWDY-E,Sciencast Management LP,Discrepancy: turnover 
0G56HQ-E,Seacliff Capital LLC,
00D3JM-E,Simplex Trading LLC,
0HJ56H-E,Weld Capital Management LLC,
0DKM9K-E,ADI Capital Management LLC,
0CW0WG-E,Alambic Investment Management LP,
0KMRTF-E,Ameritas Investment Corp. (Investment Management),
0CSDRP-E,"Astmax Asset Management, Inc.",
00FTFP-E,Balter Liquid Alternatives LLC,
0HDJJC-E,Qsemble Capital Management LP,
0G22LR-E,TVR Capital Management LP,
0HJ18Q-E,"Braun-Bostich & Associates, Inc.",
06FQGL-E,Campbell & Co. Investment Adviser LLC,
